HOLDING_ID	CURRENCY_SOLD_AMOUNT	DESC_CURRENCY_SOLD	CURRENCY_PURCHASED_AMOUNT	DESC_CURRENCY_PURCHASED	SETTLEMENT_DATE	UNREALIZED_APPRECIATION
159749500	-4200000	BRL	787279.07	USD	15-OCT-2025	675.22
159753024	-18188000000	JPY	122408873.1	USD	01-OCT-2025	-594386.61
159750593	-870420	USD	1500000	NZD	02-OCT-2025	-753.95
159752473	-1287675.42	USD	23600000	MXN	02-OCT-2025	759.24
159753817	-584169.3	USD	890000	AUD	01-OCT-2025	4649.75
159751552	-13740000	PLN	3795449.05	USD	15-OCT-2025	16037.58
159752688	-810278.61	USD	71270000	INR	15-OCT-2025	-8662.44
159753499	-878634.81	USD	16090000	MXN	02-OCT-2025	-206.26
159753821	-999287.82	USD	5360000	BRL	15-OCT-2025	4568.52
159754808	-9500000	SEK	1009124.61	USD	02-OCT-2025	60.02
159754185	-1046000000	KRW	745570.24	USD	19-NOV-2025	-1024.81
159751522	-2325184.85	USD	3000000	SGD	01-OCT-2025	594.87
159750828	-809000000	KRW	580576.31	USD	15-OCT-2025	3984.21
159753691	-882390.4	USD	1520000	NZD	02-OCT-2025	-1128.8
159748813	-936000000	KRW	671757.48	USD	15-OCT-2025	4649.69
159754954	-15390000	ZAR	891269.73	USD	01-OCT-2025	92.9
159754079	-1128389.58	USD	6080000	BRL	15-OCT-2025	10313.13
159751813	-259410000	AUD	170141493.57	USD	15-OCT-2025	-1516932.66
159754143	-66181289.5	USD	1220680000	MXN	15-OCT-2025	363301.91
159752157	-2667080	USD	4600000	NZD	02-OCT-2025	-104.12
159747324	-3139263.65	USD	467000000	JPY	02-OCT-2025	19001.27
159754767	-11230000	CNY	1577189.6	USD	09-OCT-2025	929.83
159748195	-2490090.11	USD	370000000	JPY	01-OCT-2025	12175.45
159751540	-1521199.19	USD	226000000	JPY	01-OCT-2025	7211.67
159748275	-606794.37	USD	842000000	KRW	15-OCT-2025	-6682.45
159748823	-1215734.19	USD	22290000	MXN	02-OCT-2025	1181.43
159750661	-1120000	AUD	740880	USD	02-OCT-2025	-105.78
159748626	-51953451.49	USD	484590000	SEK	19-NOV-2025	-320677.26
159754457	-2330000	ILS	705265.58	USD	03-OCT-2025	1848.12
159749781	-1992858.7	USD	10630000	BRL	15-OCT-2025	-2001.82
159748154	-2690601.1	USD	399000000	JPY	02-OCT-2025	7787.98
159754163	-939970.56	USD	17240000	MXN	02-OCT-2025	1241.88
159751108	-627944.49	USD	867000000	KRW	15-OCT-2025	-10014.52
159752909	-673144.69	USD	935000000	KRW	15-OCT-2025	-6749.62
159749336	-1070000	CHF	1342214.53	USD	02-OCT-2025	-2023.46
159754666	-748486.12	USD	1039000000	KRW	15-OCT-2025	-7967.96
159753505	-891003.19	USD	1150000	SGD	02-OCT-2025	545.7
159747620	-967202.97	USD	16730000	ZAR	02-OCT-2025	1568.2
159751544	-979000000	KRW	705631.86	USD	15-OCT-2025	7877.02
159751402	-629000000	CLP	657853.45	USD	15-OCT-2025	3575.2
159752404	-890104.03	USD	78460000	INR	15-OCT-2025	-7617.65
159753127	-912285.44	USD	135000000	JPY	02-OCT-2025	703.35
159755032	-6430000	BRL	1173563.25	USD	15-OCT-2025	-30689.78
159750229	-1008820.54	USD	5390000	BRL	15-OCT-2025	654.4
159750449	-344680000	CNY	48497707.94	USD	15-OCT-2025	96146.12
159755094	-55890000	INR	631968.16	USD	15-OCT-2025	3340.02
159751266	-12160000	SEK	1292885.3	USD	02-OCT-2025	1282.63
159749081	-1379235.53	USD	1780000	SGD	02-OCT-2025	727.1
159753340	-36514720.02	USD	50710000	CAD	15-OCT-2025	-45668.54
159753359	-73500000	CHF	92734416.2	USD	19-NOV-2025	-144518.24
159749966	-1641002.38	USD	144720000	INR	15-OCT-2025	-13250.29
159751620	-676909.19	USD	660000000	CLP	15-OCT-2025	9614.89
159754885	-1540000	CHF	1933677.38	USD	02-OCT-2025	-1020.29
159752634	-1412560.33	USD	25900000	MXN	02-OCT-2025	1442.12
159752147	-911620.5	USD	1570000	NZD	02-OCT-2025	-1370.04
159752564	-430000	SGD	335886.85	USD	15-OCT-2025	2160.31
159750521	-2351593.56	USD	349000000	JPY	02-OCT-2025	8651.53
159752051	-4980000	BRL	927873.66	USD	15-OCT-2025	-4813.76
159753872	-1358677.37	USD	202000000	JPY	02-OCT-2025	7424.37
159750542	-2096676.33	USD	311000000	JPY	02-OCT-2025	6579.32
159748320	-582000000	CLP	598691.52	USD	15-OCT-2025	-6697.9
159750101	-61260000	INR	693928.41	USD	15-OCT-2025	4900.68
159748726	-1160000000	KRW	822938.06	USD	19-NOV-2025	-5025.86
159752430	-12450000	BRL	2273607.16	USD	15-OCT-2025	-58111.38
159750932	-5380000	BRL	978062.67	USD	15-OCT-2025	-29539.4
159752616	-6120000	BRL	1111858	USD	15-OCT-2025	-34336.18
159750981	-1217846.5	USD	181000000	JPY	01-OCT-2025	6234.76
159748358	-921930.32	USD	1190000	SGD	02-OCT-2025	628.97
159752444	-990000000	KRW	705485.57	USD	19-NOV-2025	-1138.81
159754512	-975591.66	USD	5260000	BRL	15-OCT-2025	9536.01
159751135	-10810000	NOK	1083217.35	USD	01-OCT-2025	115.05
159748273	-693000000	CLP	714098.54	USD	15-OCT-2025	-6751.74
159753043	-688000000	CLP	721257.17	USD	15-OCT-2025	5607.83
159750612	-934637.2	USD	1610000	NZD	02-OCT-2025	-1195.64
159748263	-127010000	NOK	12716063.45	USD	15-OCT-2025	-10531.22
159748777	-919608.63	USD	136000000	JPY	02-OCT-2025	143.04
159753312	-66540000	CAD	48413007.92	USD	15-OCT-2025	559513.83
159751894	-5344997.13	USD	5218000000	CLP	15-OCT-2025	82703.85
159748144	-502891.63	USD	700000	CAD	01-OCT-2025	180.7
159753346	-487275.6	USD	840000	NZD	02-OCT-2025	-262.61
159753051	-107870000	GBP	146061912.85	USD	15-OCT-2025	976529.5
159749403	-771200.63	USD	1070000000	KRW	15-OCT-2025	-8588.09
159751628	-1010000	CHF	1269609.82	USD	02-OCT-2025	749.66
159754130	-654000000	CLP	670865.56	USD	15-OCT-2025	-9417.39
159753433	-683701.82	USD	949000000	KRW	15-OCT-2025	-7328.64
159748330	-1007077.41	USD	5420000	BRL	15-OCT-2025	8016.12
159747703	-1420000	EUR	1665489.6	USD	01-OCT-2025	-1568.39
159751946	-726920.28	USD	690000000	CLP	15-OCT-2025	-9190.56
159747391	-782866.84	USD	1010000	SGD	02-OCT-2025	145.66
159755021	-726864.84	USD	1007000000	KRW	15-OCT-2025	-9153.79
159748518	-1154574.25	USD	6160000	BRL	15-OCT-2025	-888.61
159747332	-72160000	INR	817050.26	USD	15-OCT-2025	5423.73
159750518	-11223000000	JPY	75596425.69	USD	15-OCT-2025	-417907.26
159751320	-997758.4	USD	1520000	AUD	01-OCT-2025	7865.15
159752215	-1270373.27	USD	188000000	JPY	02-OCT-2025	1048.15
159749132	-604555.29	USD	53670000	INR	15-OCT-2025	-896.81
159750397	-851000000	KRW	612975.05	USD	15-OCT-2025	6448.63
159754189	-1001163.2	USD	1520000	AUD	02-OCT-2025	4460.35
159749162	-14860000	BRL	2690527.75	USD	15-OCT-2025	-92551.57
159747995	-939281.2	USD	1430000	AUD	01-OCT-2025	6798.85
159754763	-33260000	AUD	22241294.6	USD	15-OCT-2025	232277
159747221	-843000000	KRW	607192.88	USD	15-OCT-2025	6368.23
159752467	-60040000	INR	675753.24	USD	15-OCT-2025	447.58
159753564	-1100000	CHF	1378774.39	USD	02-OCT-2025	-3152.52
159754891	-11250000	SEK	1195845.47	USD	02-OCT-2025	900.56
159755056	-647960.49	USD	907000000	KRW	19-NOV-2025	-578.36
159752171	-596173.34	USD	823000000	KRW	15-OCT-2025	-9603.13
159752438	-1007159.2	USD	88910000	INR	15-OCT-2025	-7135.44
159750664	-1153000000	KRW	827768.21	USD	15-OCT-2025	5999.74
159751596	-1008000000	KRW	724548.09	USD	15-OCT-2025	6124.31
159747790	-526844.5	USD	910000	NZD	02-OCT-2025	752.9
159747326	-1090000	CHF	1367697.25	USD	02-OCT-2025	-1666.69
159754883	-8760559.45	USD	152440000	ZAR	15-OCT-2025	58258.27
159755082	-1122416.48	USD	20580000	MXN	01-OCT-2025	1142.22
159748618	-1347468.25	USD	7320000	BRL	15-OCT-2025	23469.88
159748710	-1040743.53	USD	5590000	BRL	15-OCT-2025	6188.73
159751588	-635456.95	USD	820000	SGD	02-OCT-2025	256.17
159749194	-705123.35	USD	975000000	KRW	15-OCT-2025	-10219.4
159750251	-1340953.2	USD	2040000	AUD	02-OCT-2025	8699.46
159747336	-760477.61	USD	1057000000	KRW	15-OCT-2025	-7130.46
159752092	-945645.76	USD	5100000	BRL	15-OCT-2025	9516.05
159750597	-18470000	MXN	1006331.11	USD	01-OCT-2025	-2032.8
159749056	-1720000	SGD	1332383.11	USD	01-OCT-2025	-1063.93
159751324	-2393212.96	USD	356000000	JPY	02-OCT-2025	14372.29
159747143	-938000000	KRW	673482.87	USD	15-OCT-2025	4949.63
159753227	-1063257.07	USD	158000000	JPY	01-OCT-2025	5277.95
159748708	-1080172	USD	920000	EUR	02-OCT-2025	-106.26
159747096	-18000000	ZAR	1042895.45	USD	01-OCT-2025	583.37
159746978	-53620000	NZD	30986123.99	USD	15-OCT-2025	-118249.81
159751195	-685457.95	USD	948000000	KRW	15-OCT-2025	-9797.49
159754573	-66130000	INR	749131.13	USD	15-OCT-2025	5327.61
159751030	-608715.51	USD	845000000	KRW	15-OCT-2025	-6465.42
159754467	-6650000	BRL	1222626.5	USD	15-OCT-2025	-22829.59
159750407	-736562.36	USD	1019000000	KRW	15-OCT-2025	-10298.64
159753815	-77750000	PLN	21389012.07	USD	15-OCT-2025	2604.37
159752428	-2026560.88	USD	2820000	CAD	01-OCT-2025	101.95
159747991	-1093209.69	USD	1410000	SGD	01-OCT-2025	-93.22
159750616	-784696.76	USD	69010000	INR	15-OCT-2025	-8500.16
159750247	-31480000	CHF	39669938.05	USD	15-OCT-2025	55263.1
159748817	-882000000	KRW	634073.47	USD	15-OCT-2025	5452.67
159753431	-821565.31	USD	1060000	SGD	02-OCT-2025	210.19
159753449	-1081000000	KRW	771295.26	USD	19-NOV-2025	-281.46
159753125	-6330000	BRL	1185351.08	USD	15-OCT-2025	-173.29
159754806	-66460000	INR	747943.32	USD	15-OCT-2025	428.09
159748807	-606809.88	USD	53500000	INR	15-OCT-2025	-5063.49
159751516	-68360000	INR	774046.57	USD	15-OCT-2025	5160.91
159748421	-998000000	KRW	717456.55	USD	15-OCT-2025	6159.99
159753073	-633969.51	USD	879000000	KRW	15-OCT-2025	-7486.87
159754601	-778716.71	USD	1079000000	KRW	15-OCT-2025	-9689.67
159752725	-1072000000	KRW	764351.01	USD	19-NOV-2025	-801.85
159747463	-1015472.39	USD	1310000	SGD	02-OCT-2025	118.09
159751036	-608633.17	USD	853000000	KRW	19-NOV-2025	205.82
159752751	-1011000000	KRW	728471.19	USD	15-OCT-2025	7909.25
159748676	-594526.9	USD	826000000	KRW	15-OCT-2025	-5818.53
159749184	-950000000	KRW	685437.06	USD	15-OCT-2025	8351.16
159754392	-986000000	KRW	710101.7	USD	15-OCT-2025	7357.81
159749005	-5720000	BRL	1054708.39	USD	15-OCT-2025	-16571.13
159750850	-654631.6	USD	1130000	NZD	02-OCT-2025	516.82
159754696	-763810000	MXN	41115829.6	USD	15-OCT-2025	-522785.24
159747585	-597114.14	USD	830000000	KRW	15-OCT-2025	-5554.88
159754497	-1007245.64	USD	88830000	INR	15-OCT-2025	-8121.69
159750177	-2026553.92	USD	301000000	JPY	02-OCT-2025	9072.93
159752288	-1155227.5	USD	1750000	AUD	02-OCT-2025	2562.77
159748775	-5210000	BRL	944287.06	USD	15-OCT-2025	-31476.28
159751032	-88740000	INR	998783.32	USD	15-OCT-2025	671.65
159751488	-360000	CHF	451240.91	USD	01-OCT-2025	-1026.08
159748593	-3573313.27	USD	25460000	CNY	10-OCT-2025	558.64
159752058	-1050497.1	USD	1590000	AUD	02-OCT-2025	1438.06
159747867	-10421847.05	USD	191120000	MXN	01-OCT-2025	12289.92
159754471	-923787.53	USD	3360000	PLN	01-OCT-2025	609.96
159752196	-1350000	EUR	1583131.5	USD	01-OCT-2025	-1747.58
159751450	-2041344.8	USD	1520000	GBP	02-OCT-2025	2902.39
159751063	-1202892.6	USD	1820000	AUD	02-OCT-2025	1209.29
159753173	-4860000	BRL	883347.27	USD	15-OCT-2025	-26865.75
159750605	-768356.75	USD	4100000	BRL	15-OCT-2025	-481.57
159747270	-97345649.04	USD	148020000	AUD	15-OCT-2025	603081.73
159750321	-5580000	BRL	1028969.74	USD	15-OCT-2025	-16089.66
159751798	-990346.5	USD	1710000	NZD	02-OCT-2025	1072.79
159751497	-187338803.2	USD	158720000	EUR	15-OCT-2025	-846984.43
159749866	-592579.32	USD	820000000	KRW	15-OCT-2025	-8147.28
159747544	-4440000	BRL	811433.17	USD	15-OCT-2025	-20119.47
159751302	-1516381.96	USD	2110000	CAD	01-OCT-2025	21.79
159754083	-6570000	BRL	1234537.74	USD	15-OCT-2025	4064.58
159748452	-1610508	USD	1200000	GBP	01-OCT-2025	3371.36
159754238	-1280405.88	USD	6820000	BRL	15-OCT-2025	-3111.06
159748237	-63880000	INR	722828.85	USD	15-OCT-2025	4332.42
159751408	-1064000000	KRW	766296.77	USD	15-OCT-2025	7960.56
159753534	-1389050	USD	4670000	ILS	15-OCT-2025	20803.88
159751807	-47320000	CAD	34220669.81	USD	15-OCT-2025	189600.67
159749706	-611052.49	USD	849000000	KRW	15-OCT-2025	-5951.51
159747897	-868897.08	USD	1210000	CAD	01-OCT-2025	699.38
159749375	-90710000	GBP	122021159.88	USD	15-OCT-2025	16013.65
159751146	-2019508.45	USD	300000000	JPY	01-OCT-2025	9355.52
159751069	-6860000	BRL	1284608.11	USD	15-OCT-2025	-178.17
159751082	-82810000	CHF	104808761.66	USD	15-OCT-2025	600018.56
159748446	-891000000	KRW	640532.09	USD	15-OCT-2025	5496.79
159750045	-2081051.2	USD	3590000	NZD	02-OCT-2025	349.54
159754256	-1214219.11	USD	181000000	JPY	01-OCT-2025	9862.15
159748560	-694228	USD	962000000	KRW	15-OCT-2025	-8589.44
159748921	-909000000	KRW	652538.29	USD	15-OCT-2025	4673.99
159750160	-1814832	USD	1350000	GBP	02-OCT-2025	782.28
159754215	-1150000	CHF	1442548.92	USD	02-OCT-2025	-2192.85
159753149	-10710000	SEK	1137065.8	USD	02-OCT-2025	-521.75
159747412	-5760000	BRL	1046834.96	USD	15-OCT-2025	-31936.03
159749085	-5860000	BRL	1101694.28	USD	15-OCT-2025	4194.63
159752309	-1271045.55	USD	9060000	CNY	10-OCT-2025	725.05
159754824	-858290.47	USD	75430000	INR	15-OCT-2025	-9884.3
159747486	-870855.49	USD	4660000	BRL	15-OCT-2025	1900.21
159747449	-5440000	BRL	994881.12	USD	15-OCT-2025	-23958.15
159751846	-363690000	NOK	36582914.94	USD	15-OCT-2025	140625.22
159753249	-1258997.56	USD	6710000	BRL	15-OCT-2025	-2304.27
159754316	-1850104.45	USD	33920000	MXN	02-OCT-2025	1747.4
159748265	-1238380000	ZAR	71765553.26	USD	15-OCT-2025	123940.24
159752065	-8904094.76	USD	32490000	PLN	15-OCT-2025	32810.53
159753988	-5690000	BRL	1061644.41	USD	15-OCT-2025	-4016.51
159751636	-4150000	BRL	755878.55	USD	15-OCT-2025	-21360.96
159748597	-646389.04	USD	894000000	KRW	15-OCT-2025	-9215.57
159752392	-2565337.05	USD	3570000	CAD	01-OCT-2025	331.86
159755029	-1127243.38	USD	6040000	BRL	15-OCT-2025	3967.87
159748718	-1745907.5	USD	1490000	EUR	01-OCT-2025	3329.41
159747445	-900838.31	USD	15560000	ZAR	01-OCT-2025	182.58
159751094	-5490000	BRL	1012834.78	USD	15-OCT-2025	-15368.82
159749850	-330000	SGD	258194.95	USD	15-OCT-2025	2079.23
159752541	-622478.19	USD	4440000	CNY	10-OCT-2025	773.63
159748658	-119390000	SGD	92999017.74	USD	15-OCT-2025	339456.13
159748090	-999697.29	USD	5350000	BRL	15-OCT-2025	2286.18
159754207	-452181533.75	USD	385990000	EUR	15-OCT-2025	1346547.96
159748636	-653467.37	USD	4660000	CNY	10-OCT-2025	666.29
159751034	-1654526.74	USD	246000000	JPY	02-OCT-2025	9141.72
159750077	-1220000	CHF	1530164.3	USD	02-OCT-2025	-2518.27
159752018	-2692732.32	USD	400000000	JPY	01-OCT-2025	12419.64
159747160	-1596764.94	USD	11380000	CNY	10-OCT-2025	668.77
159752137	-890449.92	USD	3240000	PLN	02-OCT-2025	933.37
159749504	-704507.78	USD	976000000	KRW	15-OCT-2025	-8891.11
159754077	-1105156.12	USD	20270000	MXN	02-OCT-2025	1478.23
159747971	-9800000	NOK	983013.92	USD	02-OCT-2025	1108.04
159752115	-1154967.13	USD	1490000	SGD	02-OCT-2025	170.13
159753237	-807396.6	USD	1230000	AUD	01-OCT-2025	6364.56
159747131	-955969.6	USD	5140000	BRL	15-OCT-2025	6683.68
159752897	-1043000000	KRW	748760.38	USD	15-OCT-2025	5391.33
159749736	-105150000	EUR	123073448.4	USD	15-OCT-2025	-475031.59
159749259	-635130.25	USD	889000000	KRW	19-NOV-2025	-595.83
159748530	-696234.38	USD	678000000	CLP	15-OCT-2025	9013.08
159749172	-410848.07	USD	2930000	CNY	10-OCT-2025	441.98
159751207	-1073000000	KRW	774927.87	USD	15-OCT-2025	10177.16
159747389	-6170000	BRL	1133359.91	USD	15-OCT-2025	-22198.6
159748174	-906632.4	USD	1380000	AUD	01-OCT-2025	6367.93
159749323	-699566.84	USD	62130000	INR	15-OCT-2025	-753.7
159754199	-94131162.93	USD	142750000	AUD	15-OCT-2025	330270.11
159747488	-5910000	BRL	1104047.61	USD	15-OCT-2025	-2816.37
159736280	440675881.08	USD	342105500	CHF	16-JAN-2026	-5641057.09
159747985	-708000000	CLP	728230.24	USD	15-OCT-2025	-8222.86
159748148	-488208.64	USD	3480000	CNY	10-OCT-2025	286.03
159751468	-72100000	INR	811543.96	USD	15-OCT-2025	592.29
159749307	-1040000000	KRW	748809.11	USD	15-OCT-2025	7578.23
159753720	-965598.9	USD	1470000	AUD	01-OCT-2025	6944.93
159753057	-5540000	BRL	1004824.61	USD	15-OCT-2025	-32743.32
159748686	-972211.58	USD	5200000	BRL	15-OCT-2025	1678.9
159754300	-4318329.82	USD	30770000	CNY	10-OCT-2025	917.57
159752630	-696600.36	USD	61840000	INR	15-OCT-2025	-1049.02
159750991	-2475913.67	USD	368000000	JPY	02-OCT-2025	12826.13
159747080	-1002770.72	USD	5360000	BRL	15-OCT-2025	1085.62
159750751	-952374.5	USD	1450000	AUD	01-OCT-2025	6937.44
159753399	-10340000	BRL	1876901.41	USD	15-OCT-2025	-59642.34
159748080	-986127.48	USD	5320000	BRL	15-OCT-2025	10237.39
159747739	-681489.32	USD	657000000	CLP	15-OCT-2025	1914.2
159753093	-1050000	CHF	1319012.62	USD	01-OCT-2025	-99.43
159751342	-2231830000	ZAR	125953463.31	USD	15-OCT-2025	-3160299.18
159749134	-757516.5	USD	1150000	AUD	02-OCT-2025	3317.11
159749959	-807000000	KRW	580029.73	USD	15-OCT-2025	4863.08
159748023	-1013232.5	USD	1750000	NZD	02-OCT-2025	1377.89
159752956	-1195922	USD	1820000	AUD	01-OCT-2025	8179.89
159750963	-7550000	BRL	1415952.44	USD	15-OCT-2025	1938.38
159747556	-751512.49	USD	66320000	INR	15-OCT-2025	-5571.92
159749221	-896000000	KRW	645203.15	USD	15-OCT-2025	6604.24
159750857	-722134.65	USD	63680000	INR	15-OCT-2025	-5887.74
159754390	-765876.97	USD	67630000	INR	15-OCT-2025	-5202.05
159753413	-1193374	USD	1820000	AUD	01-OCT-2025	10727.89
159751310	-6640000	BRL	1244023.44	USD	15-OCT-2025	440.22
159748332	-1280000	CHF	1604653.5	USD	01-OCT-2025	-3406.9
159750908	-4580000	BRL	844574.35	USD	15-OCT-2025	-13198.42
159749414	-1266527.44	USD	6780000	BRL	15-OCT-2025	3275.91
159753903	-11560000	BRL	2158448.01	USD	15-OCT-2025	-6585.43
159754453	-280281068.6	USD	41284000000	JPY	15-OCT-2025	-661027.46
159750531	-10790000	BRL	2014928.02	USD	15-OCT-2025	-5894.72
159747671	-1290000	CHF	1617169.58	USD	01-OCT-2025	-3453.79
159750062	-629488.25	USD	875000000	KRW	15-OCT-2025	-5856.5
159750930	-1709977.11	USD	254000000	JPY	02-OCT-2025	7794.39
159751404	-765956.4	USD	1320000	NZD	02-OCT-2025	-650.28
159753625	-3934112.39	USD	28030000	CNY	10-OCT-2025	515.64
159746913	-1064000000	KRW	766275.96	USD	15-OCT-2025	7939.75
159748472	-635657.27	USD	881000000	KRW	15-OCT-2025	-7749.19
159748454	-916751.3	USD	3340000	PLN	01-OCT-2025	2143.82
159751420	-10358402.08	USD	1518000000	JPY	15-OCT-2025	-76859.05
159752602	-638116.59	USD	3490000	BRL	15-OCT-2025	15513.75
159753746	-739701.55	USD	1025000000	KRW	15-OCT-2025	-9161.5
159749124	-1166854.8	USD	1770000	AUD	02-OCT-2025	4167.36
159749036	-921038.37	USD	1190000	SGD	02-OCT-2025	1520.92
160180415	92823400	GBP	125809587.54	USD	17-DEC-2025	3860899.6
160180241	50452700	EUR	59486760.46	USD	17-DEC-2025	1187629.65
159736468	3041885.79	USD	2286000	GBP	10-OCT-2025	32701.16
159736820	3268600.35	USD	2415000	GBP	10-OCT-2025	-20513.09
159752650	-184588444.82	USD	157690000	EUR	15-OCT-2025	693151.09
159748249	-977000000	KRW	703464.31	USD	15-OCT-2025	7134.92
159753572	-6320000	BRL	1185585.38	USD	15-OCT-2025	1933.88
159751546	-950248.8	USD	1640000	NZD	02-OCT-2025	586.08
159747207	-75720000	INR	856532.02	USD	15-OCT-2025	4864.05
159750953	-745260.99	USD	2710000	PLN	02-OCT-2025	309.61
159752993	-370000	CHF	465397.1	USD	02-OCT-2025	567.14
159749801	-2132841.73	USD	317000000	JPY	02-OCT-2025	10991.2
159754545	-927000000	KRW	660668.62	USD	19-NOV-2025	-988.75
159749814	-896883.13	USD	3270000	PLN	01-OCT-2025	2753.71
159751131	-692343.25	USD	659000000	CLP	15-OCT-2025	-6859.36
159752442	-5520000	BRL	1000600.18	USD	15-OCT-2025	-33222.02
159748905	-978348.9	USD	1490000	AUD	01-OCT-2025	7426.82
159749468	-4870000	BRL	904060.1	USD	15-OCT-2025	-8025.79
159749520	-70200000	INR	794579.65	USD	15-OCT-2025	4998.41
159752497	-1402274.63	USD	1810000	SGD	02-OCT-2025	945.8
159754925	-23514612.45	USD	32750000	CAD	15-OCT-2025	38166.8
159750633	-697101.47	USD	61400000	INR	15-OCT-2025	-6499.08
159748654	-11210000	SEK	1191906.52	USD	01-OCT-2025	1210.31
159747622	-549000000	CLP	567090.18	USD	15-OCT-2025	-3973.03
159752523	-61240000	INR	693866.91	USD	15-OCT-2025	5064.13
159751436	-552741.61	USD	48780000	INR	15-OCT-2025	-4083.88
159753163	-899994.1	USD	1370000	AUD	01-OCT-2025	6390.29
159749887	-727000000	CLP	746770.68	USD	15-OCT-2025	-9446
159754155	-70210000	CAD	50449453.54	USD	01-OCT-2025	-8701.62
159753941	-992983.91	USD	5330000	BRL	15-OCT-2025	5253.83
159751653	-5290000	BRL	987832.3	USD	15-OCT-2025	-2913.97
159750686	-506512.72	USD	704000000	KRW	15-OCT-2025	-4756.43
159754268	-7548515.14	USD	53780000	CNY	09-OCT-2025	126.92
159751209	-36139000000	JPY	244628714.55	USD	02-OCT-2025	224997.67
159749305	-1361690.18	USD	9700000	CNY	09-OCT-2025	-183.52
159754526	-773407.4	USD	1180000	AUD	01-OCT-2025	7274.04
159753202	-854000000	KRW	609436.71	USD	19-NOV-2025	-116.04
159750143	-979548.44	USD	16880000	ZAR	02-OCT-2025	-2091.33
159754965	-62470000	INR	706918.11	USD	15-OCT-2025	4280.79
159752253	-438861.16	USD	1600000	PLN	01-OCT-2025	1328.12
159753357	-682724.4	USD	1180000	NZD	01-OCT-2025	1412.89
159749009	-41240000	EUR	48570533.72	USD	15-OCT-2025	114620.12
159748436	-878002.53	USD	6260000	CNY	10-OCT-2025	726.38
159747074	-5370000	BRL	982113.46	USD	15-OCT-2025	-23615.74
159749691	-571272707.53	USD	3157310000	BRL	15-OCT-2025	20049242.22
159750497	-2214871.28	USD	3080000	CAD	01-OCT-2025	-1353.01
159753353	-1379395.51	USD	9830000	CNY	10-OCT-2025	461.55
159753883	-1855451.4	USD	1380000	GBP	02-OCT-2025	509.87
159751234	-1211731.5	USD	1850000	AUD	01-OCT-2025	12218.22
159752997	-1176570.76	USD	1520000	SGD	02-OCT-2025	1824.3
159747798	-162350000	EUR	190701829.9	USD	15-OCT-2025	-55143.25
159754559	-1518898.87	USD	226000000	JPY	01-OCT-2025	9511.99
159747844	-1117303.4	USD	166000000	JPY	01-OCT-2025	5334.66
159747579	-817000000	KRW	587589.7	USD	15-OCT-2025	5295.83
159752620	-647771.41	USD	900000000	KRW	15-OCT-2025	-6321.61
159748787	-647000000	CLP	677047.36	USD	15-OCT-2025	4045.72
159747439	-10610000	NOK	1065207.57	USD	01-OCT-2025	2144.16
159750167	-708000000	CLP	727737.4	USD	15-OCT-2025	-8715.7
159753682	-873802.72	USD	130000000	JPY	01-OCT-2025	5371.67
159749299	-1865167.32	USD	276000000	JPY	02-OCT-2025	1387.53
159753351	-1260000	CHF	1583053.79	USD	01-OCT-2025	119.33
159747564	-930402.88	USD	4980000	BRL	15-OCT-2025	2284.54
159750332	-5100000	BRL	925228.81	USD	15-OCT-2025	-29933
159752446	-154620000	PLN	42624479.22	USD	15-OCT-2025	93722.19
159753697	-27960000	SEK	2983043.06	USD	19-NOV-2025	3921.81
159753877	-684854.97	USD	950000000	KRW	15-OCT-2025	-7769.07
