HOLDING_ID	RATE_RESET_TENOR_ID	RECEIPT_OR_PAYMENT	RESET_DATE	RESET_DATE_UNIT	RATE_TENOR	RATE_TENOR_UNIT
161041874	1518573	REC	Month	1	Day	1
161045210	1519220	REC	Month	1	Day	1
161068009	1524625	REC	Month	1	Day	1
161061233	1522813	REC	Month	1	Day	1
161056116	1521924	REC	Month	1	Day	1
161050151	1520324	REC	Month	1	Day	1
161046738	1519659	REC	Month	1	Day	1
161047621	1519880	REC	Month	1	Day	1
161062589	1523244	REC	Month	1	Day	1
161043844	1518926	REC	Month	1	Day	1
161067919	1524613	REC	Month	1	Day	1
161061038	1522748	REC	Month	1	Day	1
161050376	1520399	REC	Month	1	Day	1
161051042	1520621	REC	Month	1	Day	1
161062835	1523326	REC	Month	1	Day	1
161041937	1518594	REC	Month	1	Day	1
161052061	1520903	REC	Month	1	Day	1
161051033	1520618	REC	Month	1	Day	1
161061613	1522925	PMNT	Month	1	Day	1
161063396	1523509	PMNT	Month	1	Day	1
161062745	1523296	PMNT	Month	1	Day	1
161051700	1520810	PMNT	Month	1	Day	1
161044815	1519096	PMNT	Month	1	Day	1
161053614	1521323	PMNT	Month	1	Day	1
161055851	1521842	PMNT	Month	1	Day	1
161068100	1524637	PMNT	Month	1	Day	1
161052935	1521122	PMNT	Month	1	Day	1
161055646	1521780	PMNT	Month	1	Day	1
161064196	1523635	PMNT	Month	1	Day	1
161065276	1523869	PMNT	Month	1	Day	1
161048920	1520106	PMNT	Month	1	Day	1
161065459	1523930	PMNT	Month	1	Day	1
161067224	1524474	PMNT	Month	1	Day	1
161056014	1521890	PMNT	Month	1	Day	1
161048196	1519976	PMNT	Month	1	Day	1
161051350	1520700	PMNT	Month	1	Day	1
161061961	1523041	PMNT	Month	1	Day	1
161062991	1523378	REC	Month	1	Day	1
161042834	1518849	REC	Month	1	Day	1
161053721	1521343	REC	Month	1	Day	1
161050712	1520511	REC	Month	1	Day	1
161051359	1520703	REC	Month	1	Day	1
161060614	1522633	REC	Month	1	Day	1
161048815	1520071	REC	Month	1	Day	1
161042305	1518685	REC	Month	1	Day	1
161056155	1521937	REC	Month	1	Day	1
161054991	1521593	REC	Month	1	Day	1
161061970	1523044	REC	Month	1	Day	1
161045177	1519209	REC	Month	1	Day	1
161045246	1519232	REC	Month	1	Day	1
161056806	1522083	REC	Month	1	Day	1
161053500	1521304	REC	Month	1	Day	1
161050029	1520289	REC	Month	1	Day	1
161066418	1524243	REC	Month	1	Day	1
161053058	1521163	REC	Month	1	Day	1
161067187	1524466	REC	Month	1	Day	1
161051398	1520716	REC	Month	1	Day	1
161064744	1523735	REC	Month	1	Day	1
161050535	1520452	REC	Month	1	Day	1
161065324	1523885	REC	Month	1	Day	1
161065800	1524037	REC	Month	1	Day	1
161066595	1524297	REC	Month	1	Day	1
161045969	1519473	REC	Month	1	Day	1
161052863	1521098	REC	Month	1	Day	1
161044294	1518978	PMNT	Month	1	Day	1
161050550	1520457	PMNT	Month	1	Day	1
161067156	1524459	PMNT	Month	1	Day	1
161056954	1522103	PMNT	Month	1	Day	1
161062805	1523316	PMNT	Month	1	Day	1
161061559	1522907	PMNT	Month	1	Day	1
161044113	1518954	PMNT	Month	1	Day	1
161044788	1519087	PMNT	Month	1	Day	1
161046962	1519696	PMNT	Month	1	Day	1
161062970	1523371	PMNT	Month	1	Day	1
156403518	1456913	REC	Day	1	Day	1
156410136	1456951	REC	Day	1	Day	1
156415530	1456973	PMNT	Day	1	Day	1
159342494	1497070	PMNT	Month	6	Month	6
159382025	1499201	PMNT	Day	1	Day	1
159387477	1499626	PMNT	Day	1	Day	1
159386331	1499529	PMNT	Day	1	Day	1
159386489	1499544	PMNT	Day	1	Day	1
159389529	1499800	PMNT	Month	3	Month	3
159389745	1499813	PMNT	Day	1	Day	1
159382417	1499228	PMNT	Day	1	Day	1
159795197	1507050	PMNT	Day	1	Year	1
160912691	1516669	REC	Day	1	Year	1
161066241	1524184	REC	Month	1	Day	1
161045888	1519446	REC	Month	1	Day	1
161056296	1521984	REC	Month	1	Day	1
161046029	1519493	REC	Month	1	Day	1
161065477	1523936	REC	Month	1	Day	1
161045357	1519269	REC	Month	1	Day	1
161042665	1518805	REC	Month	1	Day	1
161048956	1520118	REC	Month	1	Day	1
161062625	1523256	REC	Month	1	Day	1
161045168	1519206	REC	Month	1	Day	1
161046278	1519576	REC	Month	1	Day	1
161053067	1521166	REC	Month	1	Day	1
161050814	1520545	REC	Month	1	Day	1
161052343	1520997	REC	Month	1	Day	1
161067021	1524414	REC	Month	1	Day	1
161053647	1521329	REC	Month	1	Day	1
161065327	1523886	REC	Month	1	Day	1
161047256	1519779	PMNT	Month	1	Day	1
161050769	1520530	PMNT	Month	1	Day	1
161061152	1522786	PMNT	Month	1	Day	1
161067574	1524564	PMNT	Month	1	Day	1
161050631	1520484	PMNT	Month	1	Day	1
161063723	1523561	PMNT	Month	1	Day	1
161068269	1524660	PMNT	Month	1	Day	1
161065069	1523800	PMNT	Month	1	Day	1
161061604	1522922	PMNT	Month	1	Day	1
161062919	1523354	REC	Month	1	Day	1
161045201	1519217	REC	Month	1	Day	1
161052289	1520979	REC	Month	1	Day	1
161053016	1521149	REC	Month	1	Day	1
161065959	1524090	REC	Month	1	Day	1
161061372	1522852	REC	Month	1	Day	1
161047488	1519849	REC	Month	1	Day	1
161061318	1522834	REC	Month	1	Day	1
161067495	1524551	REC	Month	1	Day	1
161045654	1519368	REC	Month	1	Day	1
161048827	1520075	REC	Month	1	Day	1
161042476	1518742	REC	Month	1	Day	1
161052352	1521000	REC	Month	1	Day	1
161051542	1520764	REC	Month	1	Day	1
161053299	1521237	REC	Month	1	Day	1
161051820	1520850	REC	Month	1	Day	1
161047737	1519899	REC	Month	1	Day	1
161064413	1523667	REC	Month	1	Day	1
161048854	1520084	REC	Month	1	Day	1
161043317	1518863	REC	Month	1	Day	1
161046194	1519548	REC	Month	1	Day	1
161066400	1524237	REC	Month	1	Day	1
161053308	1521240	REC	Month	1	Day	1
161045804	1519418	PMNT	Month	1	Day	1
161057020	1522112	PMNT	Month	1	Day	1
161054916	1521568	PMNT	Month	1	Day	1
161065713	1524008	PMNT	Month	1	Day	1
161047987	1519941	PMNT	Month	1	Day	1
161047172	1519751	PMNT	Month	1	Day	1
161067233	1524477	PMNT	Month	1	Day	1
161065516	1523949	PMNT	Month	1	Day	1
161062790	1523311	PMNT	Month	1	Day	1
161068639	1524709	REC	Month	1	Day	1
161052438	1521028	REC	Month	1	Day	1
161062532	1523225	REC	Month	1	Day	1
161059235	1522436	REC	Month	1	Day	1
161045738	1519396	REC	Month	1	Day	1
161060537	1522621	REC	Month	1	Day	1
161054901	1521563	REC	Month	1	Day	1
161045112	1519189	REC	Month	1	Day	1
161066244	1524185	REC	Month	1	Day	1
161047524	1519861	REC	Month	1	Day	1
161062121	1523088	REC	Month	1	Day	1
161045927	1519459	REC	Month	1	Day	1
161054353	1521455	REC	Month	1	Day	1
161048959	1520119	REC	Month	1	Day	1
161063021	1523388	REC	Month	1	Day	1
161050142	1520321	REC	Month	1	Day	1
161062868	1523337	REC	Month	1	Day	1
161066535	1524282	REC	Month	1	Day	1
161050017	1520287	PMNT	Month	1	Day	1
161047067	1519716	PMNT	Month	1	Day	1
161055156	1521648	PMNT	Month	1	Day	1
161052190	1520946	PMNT	Month	1	Day	1
161043612	1518901	PMNT	Month	1	Day	1
161066085	1524132	PMNT	Month	1	Day	1
161051289	1520684	PMNT	Month	1	Day	1
161049742	1520241	PMNT	Month	1	Day	1
161047082	1519721	PMNT	Month	1	Day	1
156396863	1456847	PMNT	Month	6	Month	6
156394769	1456818	PMNT	Day	1	Day	1
156454290	1457044	REC	Month	12	Month	12
157661749	1470606	PMNT	Day	1	Year	1
157665653	1470780	PMNT	Day	1	Year	1
158373153	1481693	PMNT	Month	1	Day	335
157674125	1470888	REC	Day	1	Year	1
159270567	1493547	REC	Day	1	Day	1
159270583	1493548	PMNT	Day	1	Day	1
159274124	1493733	PMNT	Day	1	Day	1
156392061	1456787	PMNT	Day	1	Day	1
156366802	1456603	PMNT	Month	12	Month	12
156448115	1457030	REC	Month	12	Month	12
157662844	1470661	REC	Day	1	Year	1
157664108	1470698	PMNT	Day	1	Year	1
158505683	1481878	REC	Day	1	Year	1
158505752	1481880	PMNT	Day	1	Day	0
158505811	1481882	PMNT	Day	0	Day	0
159127390	1486487	REC	Month	0	Month	0
159127390	1486488	PMNT	Day	1	Month	3
158505897	1481884	PMNT	Day	1	Day	0
159177319	1490115	REC	Day	1	Month	0
159161175	1487557	REC	Day	1	Month	12
159169763	1488693	REC	Day	1	Month	0
159187005	1491436	REC	Day	1	Month	0
158234237	1481287	PMNT	Month	1	Day	335
158234251	1481288	PMNT	Month	1	Day	122
159294712	1494452	REC	Month	6	Month	6
159282015	1493961	REC	Day	1	Day	1
159289981	1494251	REC	Day	1	Day	1
159190040	1491951	PMNT	Day	1	Month	0
159182764	1491024	PMNT	Day	1	Month	0
159172166	1489148	PMNT	Day	1	Month	0
159185388	1491214	PMNT	Month	3	Month	3
159169552	1488659	PMNT	Month	3	Month	3
159180565	1490675	PMNT	Day	1	Month	0
159161284	1487568	PMNT	Day	1	Month	0
159176159	1489869	PMNT	Day	1	Month	0
159169462	1488646	PMNT	Month	6	Month	6
160402099	1513329	PMNT	Day	1	Day	3743
159367661	1498444	REC	Day	1	Day	1
159369051	1498541	REC	Day	1	Day	1
159370735	1498640	REC	Day	1	Day	1
159370717	1498638	REC	Day	1	Day	1
159431751	1502069	REC	Day	1	Day	1
159422263	1501688	REC	Day	1	Day	1
159429339	1502004	REC	Day	1	Day	1
159438791	1502336	REC	Day	1	Day	1
159447943	1502803	REC	Month	6	Month	6
159443895	1502555	PMNT	Month	6	Month	6
159448162	1502813	PMNT	Day	1	Day	1
159442129	1502457	PMNT	Day	1	Day	1
159427259	1501952	PMNT	Day	1	Day	1
159422304	1501690	PMNT	Month	3	Month	3
160911342	1516660	PMNT	Day	1	Year	5
161055909	1521855	REC	Month	1	Day	1
161064086	1523621	REC	Month	1	Day	1
161065531	1523954	REC	Month	1	Day	1
161052298	1520982	REC	Month	1	Day	1
161062982	1523375	REC	Month	1	Day	1
157818027	1473853	PMNT	Month	1	Month	1
159185739	1491249	REC	Month	1	Month	0
159183937	1491132	REC	Day	1	Month	0
159169431	1488641	REC	Day	1	Month	0
159185310	1491211	REC	Month	1	Month	0
159176450	1489929	REC	Day	1	Month	0
159170545	1488834	REC	Day	7	Month	0
159189065	1491796	REC	Month	6	Month	6
159186635	1491384	REC	Day	1	Month	12
158234313	1481293	PMNT	Month	1	Day	122
159292796	1494364	REC	Day	1	Day	1
159180962	1490750	PMNT	Month	3	Month	3
159178317	1490298	PMNT	Day	1	Month	0
159182928	1491037	PMNT	Month	1	Month	0
159183234	1491068	PMNT	Day	1	Month	0
159163432	1487818	PMNT	Day	1	Month	0
159182362	1490981	PMNT	Day	1	Month	1
159182977	1491039	PMNT	Month	6	Month	6
159187023	1491440	PMNT	Day	1	Month	0
159189050	1491793	PMNT	Day	1	Month	0
159171690	1489060	PMNT	Month	3	Month	3
159187939	1491609	PMNT	Month	6	Month	6
159371218	1498655	REC	Day	1	Day	1
159369294	1498564	REC	Day	1	Day	1
159372131	1498680	REC	Day	1	Day	1
159368968	1498537	REC	Day	1	Day	1
159367187	1498402	PMNT	Day	1	Day	1
159430120	1502023	REC	Day	0	Day	0
159429166	1502000	REC	Day	1	Day	1
159425599	1501828	REC	Day	0	Day	0
159429620	1502013	REC	Day	1	Day	1
159444689	1502606	REC	Day	1	Day	1
159439947	1502384	REC	Day	1	Day	1
159430120	1502024	PMNT	Month	3	Day	1
159425599	1501829	PMNT	Month	3	Day	1
159424516	1501760	PMNT	Day	1	Day	1
161065932	1524081	REC	Month	1	Day	1
161042635	1518795	REC	Month	1	Day	1
161055355	1521683	REC	Month	1	Day	1
161046311	1519587	REC	Month	1	Day	1
161056317	1521991	REC	Month	1	Day	1
160384690	1513269	PMNT	Day	1	Day	3743
160483806	1513438	PMNT	Month	1	Day	91
161045915	1519455	REC	Month	1	Day	1
161041865	1518570	REC	Month	1	Day	1
161049423	1520189	REC	Month	1	Day	1
161050397	1520406	REC	Month	1	Day	1
161055598	1521764	REC	Month	1	Day	1
161055328	1521674	REC	Month	1	Day	1
161047118	1519733	REC	Month	1	Day	1
161055003	1521597	REC	Month	1	Day	1
161050592	1520471	REC	Month	1	Day	1
161063321	1523488	REC	Month	1	Day	1
161044704	1519059	REC	Month	1	Day	1
161060289	1522579	REC	Month	1	Day	1
161066016	1524109	REC	Month	1	Day	1
161062003	1523055	REC	Month	1	Day	1
161045963	1519471	REC	Month	1	Day	1
161045858	1519436	REC	Month	1	Day	1
161044961	1519144	REC	Month	1	Day	1
161049273	1520173	REC	Month	1	Day	1
161065854	1524055	REC	Month	1	Day	1
161042554	1518768	REC	Month	1	Day	1
161056699	1522068	REC	Month	1	Day	1
161053746	1521348	REC	Month	1	Day	1
161045954	1519468	REC	Month	1	Day	1
161043853	1518927	REC	Month	1	Day	1
161047458	1519839	REC	Month	1	Day	1
161055240	1521660	REC	Month	1	Day	1
161059639	1522482	REC	Month	1	Day	1
161066151	1524154	REC	Month	1	Day	1
161067102	1524441	REC	Month	1	Day	1
161045861	1519437	REC	Month	1	Day	1
161062811	1523318	REC	Month	1	Day	1
159389107	1499773	REC	Day	1	Day	1
159385774	1499482	PMNT	Month	6	Month	6
159384304	1499373	PMNT	Day	1	Day	1
159382922	1499266	PMNT	Day	1	Day	1
159381783	1499178	PMNT	Day	1	Day	1
159382824	1499259	PMNT	Day	1	Day	1
159390621	1499869	PMNT	Month	1	Month	1
159385993	1499501	PMNT	Day	1	Day	1
159389885	1499820	PMNT	Day	1	Day	1
161051841	1520857	REC	Month	1	Day	1
161049897	1520267	REC	Month	1	Day	1
161043394	1518872	REC	Month	1	Day	1
161050048	1520292	REC	Month	1	Day	1
161058384	1522307	REC	Month	1	Day	1
161055361	1521685	REC	Month	1	Day	1
161041802	1518549	REC	Month	1	Day	1
161056167	1521941	REC	Month	1	Day	1
161050331	1520384	REC	Month	1	Day	1
161050724	1520515	REC	Month	1	Day	1
161047064	1519715	REC	Month	1	Day	1
161051072	1520631	REC	Month	1	Day	1
161054407	1521465	REC	Month	1	Day	1
161067522	1524556	REC	Month	1	Day	1
161067072	1524431	REC	Month	1	Day	1
161063096	1523413	REC	Month	1	Day	1
161045966	1519472	REC	Month	1	Day	1
161044349	1518987	REC	Month	1	Day	1
160894116	1516632	REC	Day	1	Year	1
159389303	1499788	PMNT	Day	1	Day	1
159383606	1499315	PMNT	Day	1	Day	1
159387897	1499655	PMNT	Day	1	Day	1
159386745	1499570	PMNT	Day	1	Day	1
160426009	1513337	PMNT	Month	1	Day	173
160911315	1516656	REC	Day	1	Year	1
161048975	1520123	REC	Month	1	Day	1
161066689	1524327	REC	Month	1	Day	1
161065812	1524041	REC	Month	1	Day	1
161050985	1520602	REC	Month	1	Day	1
161065492	1523941	REC	Month	1	Day	1
161065312	1523881	REC	Month	1	Day	1
161053772	1521353	REC	Month	1	Day	1
161068382	1524675	REC	Month	1	Day	1
161061441	1522875	REC	Month	1	Day	1
161042380	1518710	REC	Month	1	Day	1
161067087	1524436	REC	Month	1	Day	1
161052468	1521033	REC	Month	1	Day	1
161052373	1521007	REC	Month	1	Day	1
161050172	1520331	REC	Month	1	Day	1
161066538	1524283	REC	Month	1	Day	1
161066875	1524389	REC	Month	1	Day	1
161055478	1521724	REC	Month	1	Day	1
161047088	1519723	REC	Month	1	Day	1
161045303	1519251	REC	Month	1	Day	1
161050949	1520590	REC	Month	1	Day	1
161048564	1520021	REC	Month	1	Day	1
161049112	1520146	REC	Month	1	Day	1
161065992	1524101	REC	Month	1	Day	1
161054761	1521532	REC	Month	1	Day	1
161053850	1521361	REC	Month	1	Day	1
161050841	1520554	REC	Month	1	Day	1
161043360	1518868	REC	Month	1	Day	1
161055715	1521797	REC	Month	1	Day	1
161057432	1522163	REC	Month	1	Day	1
161044722	1519065	REC	Month	1	Day	1
161066202	1524171	PMNT	Month	1	Day	1
161062598	1523247	PMNT	Month	1	Day	1
161062373	1523172	PMNT	Month	1	Day	1
161044988	1519153	PMNT	Month	1	Day	1
161045399	1519283	PMNT	Month	1	Day	1
161053155	1521189	PMNT	Month	1	Day	1
161063258	1523467	PMNT	Month	1	Day	1
161053073	1521168	PMNT	Month	1	Day	1
161042491	1518747	PMNT	Month	1	Day	1
161068024	1524627	PMNT	Month	1	Day	1
161051494	1520748	PMNT	Month	1	Day	1
161054343	1521453	PMNT	Month	1	Day	1
161055544	1521746	PMNT	Month	1	Day	1
161058482	1522326	PMNT	Month	1	Day	1
161067165	1524462	REC	Month	1	Day	1
161042716	1518822	REC	Month	1	Day	1
161059210	1522433	REC	Month	1	Day	1
161060756	1522675	REC	Month	1	Day	1
161054857	1521549	REC	Month	1	Day	1
161050946	1520589	REC	Month	1	Day	1
161045234	1519228	REC	Month	1	Day	1
161065057	1523796	REC	Month	1	Day	1
161066866	1524386	PMNT	Month	1	Day	1
161060987	1522731	PMNT	Month	1	Day	1
161061339	1522841	PMNT	Month	1	Day	1
161044057	1518949	PMNT	Month	1	Day	1
161054789	1521537	PMNT	Month	1	Day	1
161062850	1523331	PMNT	Month	1	Day	1
161050316	1520379	PMNT	Month	1	Day	1
161060966	1522724	PMNT	Month	1	Day	1
161048330	1519992	PMNT	Month	1	Day	1
161050211	1520344	PMNT	Month	1	Day	1
161044600	1519028	PMNT	Month	1	Day	1
161054725	1521525	PMNT	Month	1	Day	1
161062493	1523212	PMNT	Month	1	Day	1
161046555	1519632	PMNT	Month	1	Day	1
161047097	1519726	PMNT	Month	1	Day	1
161057416	1522161	PMNT	Month	1	Day	1
161044872	1519115	PMNT	Month	1	Day	1
161053491	1521301	PMNT	Month	1	Day	1
161066505	1524272	PMNT	Month	1	Day	1
156405313	1456925	REC	Month	1	Month	1
156420476	1457003	PMNT	Month	12	Month	12
156399290	1456881	PMNT	Day	1	Day	1
156390068	1456770	PMNT	Day	1	Day	1
161056284	1521980	REC	Month	1	Day	1
161047509	1519856	REC	Month	1	Day	1
161064386	1523662	REC	Month	1	Day	1
161042353	1518701	REC	Month	1	Day	1
161066424	1524245	REC	Month	1	Day	1
161051575	1520775	REC	Month	1	Day	1
161055817	1521831	REC	Month	1	Day	1
161051772	1520834	REC	Month	1	Day	1
161062829	1523324	REC	Month	1	Day	1
161056434	1522030	REC	Month	1	Day	1
161059296	1522443	REC	Month	1	Day	1
161059453	1522460	REC	Month	1	Day	1
161062244	1523129	REC	Month	1	Day	1
161050793	1520538	REC	Month	1	Day	1
161059790	1522500	REC	Month	1	Day	1
161048800	1520066	PMNT	Month	1	Day	1
161063015	1523386	PMNT	Month	1	Day	1
161064102	1523623	PMNT	Month	1	Day	1
161064782	1523742	PMNT	Month	1	Day	1
161050163	1520328	PMNT	Month	1	Day	1
161047422	1519827	PMNT	Month	1	Day	1
161045063	1519178	PMNT	Month	1	Day	1
161050253	1520358	PMNT	Month	1	Day	1
161061496	1522887	PMNT	Month	1	Day	1
161047658	1519886	PMNT	Month	1	Day	1
161065375	1523902	PMNT	Month	1	Day	1
161060946	1522720	PMNT	Month	1	Day	1
161061742	1522968	PMNT	Month	1	Day	1
161061934	1523032	PMNT	Month	1	Day	1
161061526	1522896	PMNT	Month	1	Day	1
161046842	1519676	PMNT	Month	1	Day	1
161048532	1520017	PMNT	Month	1	Day	1
161054889	1521559	PMNT	Month	1	Day	1
161061011	1522739	PMNT	Month	1	Day	1
161058092	1522247	REC	Month	1	Day	1
161063195	1523446	REC	Month	1	Day	1
161046786	1519667	REC	Month	1	Day	1
161056113	1521923	REC	Month	1	Day	1
161042719	1518823	REC	Month	1	Day	1
161049663	1520228	REC	Month	1	Day	1
161066031	1524114	REC	Month	1	Day	1
161043567	1518896	REC	Month	1	Day	1
161044397	1518995	REC	Month	1	Day	1
161063165	1523436	REC	Month	1	Day	1
161046617	1519639	PMNT	Month	1	Day	1
161055784	1521820	PMNT	Month	1	Day	1
161065357	1523896	PMNT	Month	1	Day	1
161048917	1520105	PMNT	Month	1	Day	1
161050463	1520428	PMNT	Month	1	Day	1
161067314	1524504	PMNT	Month	1	Day	1
161052022	1520890	PMNT	Month	1	Day	1
161051748	1520826	PMNT	Month	1	Day	1
161056615	1522059	PMNT	Month	1	Day	1
161044276	1518975	PMNT	Month	1	Day	1
161050130	1520317	PMNT	Month	1	Day	1
161061748	1522970	PMNT	Month	1	Day	1
161058706	1522373	PMNT	Month	1	Day	1
161050205	1520342	PMNT	Month	1	Day	1
161050352	1520391	PMNT	Month	1	Day	1
161063562	1523537	PMNT	Month	1	Day	1
161049237	1520167	PMNT	Month	1	Day	1
161055571	1521755	PMNT	Month	1	Day	1
161044337	1518985	PMNT	Month	1	Day	1
161065576	1523969	PMNT	Month	1	Day	1
157289335	1460301	REC	Month	12	Month	12
156408589	1456946	REC	Month	12	Month	12
156391792	1456783	PMNT	Day	1	Day	1
156415735	1456975	PMNT	Day	1	Day	1
156410309	1456953	PMNT	Month	12	Month	12
156493299	1457071	REC	Month	12	Day	1
156395719	1456833	PMNT	Day	1	Day	1
157662251	1470627	PMNT	Day	1	Year	1
157662666	1470654	PMNT	Day	1	Year	1
157668143	1470806	PMNT	Month	6	Month	6
157670987	1470865	PMNT	Day	1	Year	1
157914090	1473984	PMNT	Day	2568	Day	2568
157667606	1470789	PMNT	Day	1	Year	1
157673811	1470868	PMNT	Day	1	Year	5
159268377	1493474	REC	Day	1	Day	1
158505142	1481872	PMNT	Day	0	Day	0
159185060	1491197	REC	Day	1	Month	0
159187560	1491540	REC	Month	0	Month	0
159180769	1490711	REC	Day	1	Month	0
159182249	1490971	REC	Day	1	Month	0
159167098	1488320	REC	Day	1	Month	0
159170371	1488796	REC	Day	1	Month	3
158234362	1481297	PMNT	Month	1	Day	700
159183900	1491129	PMNT	Month	3	Month	3
159185619	1491234	PMNT	Day	1	Month	0
159179145	1490442	PMNT	Day	1	Month	0
159187560	1491541	PMNT	Day	1	Month	0
159184464	1491159	PMNT	Day	1	Month	0
159163576	1487836	PMNT	Month	1	Month	0
159185271	1491208	PMNT	Day	1	Month	0
159166462	1488206	PMNT	Day	1	Month	12
159167004	1488297	PMNT	Month	3	Month	3
159186814	1491412	PMNT	Day	1	Month	0
159171314	1488980	PMNT	Day	1	Month	12
159185206	1491202	PMNT	Month	6	Month	6
159178309	1490296	PMNT	Day	1	Month	0
158373111	1481686	PMNT	Month	1	Day	122
157673815	1470870	REC	Day	1	Year	1
157670441	1470862	PMNT	Day	1	Year	4
159275697	1493807	REC	Day	1	Day	1
159275818	1493813	PMNT	Day	1	Day	1
159174091	1489501	REC	Day	1	Month	0
159175468	1489718	REC	Month	6	Month	6
159189779	1491906	REC	Day	1	Month	1
159175260	1489677	REC	Day	1	Month	0
159184840	1491181	REC	Day	1	Month	0
159162806	1487755	REC	Day	1	Month	0
159175955	1489823	REC	Month	3	Month	3
159161604	1487606	REC	Day	1	Month	0
159189156	1491808	REC	Day	1	Month	0
159174323	1489549	REC	Month	1	Month	0
159185403	1491216	REC	Day	1	Month	0
158234349	1481296	PMNT	Month	1	Day	700
159285345	1494061	REC	Day	1	Day	1
159298515	1494677	REC	Day	1	Day	1
159182049	1490938	PMNT	Day	7	Month	3
159189463	1491845	PMNT	Day	1	Month	0
159165421	1488055	PMNT	Day	1	Month	1
159173816	1489438	PMNT	Day	1	Month	12
159177977	1490239	PMNT	Day	1	Month	0
159182290	1490975	PMNT	Day	1	Month	0
159183174	1491059	PMNT	Day	1	Month	0
159185392	1491215	PMNT	Day	1	Month	0
159167023	1488302	PMNT	Month	6	Month	6
159185349	1491212	PMNT	Day	1	Month	0
159186218	1491327	PMNT	Day	1	Month	1
159268748	1493485	REC	Day	1	Day	1
159370607	1498634	REC	Day	1	Day	1
159371821	1498673	REC	Day	1	Day	1
159373399	1498710	REC	Day	1	Day	1
159368366	1498502	PMNT	Day	1	Day	1
159369764	1498594	PMNT	Day	1	Day	1
159370273	1498620	PMNT	Day	1	Day	1
159424664	1501772	REC	Month	6	Month	6
159425689	1501837	REC	Day	1	Day	1
159439743	1502373	REC	Day	1	Day	1
159440168	1502393	REC	Day	1	Day	1
159437494	1502315	REC	Day	1	Day	1
159440982	1502423	PMNT	Day	1	Day	1
159433291	1502127	PMNT	Day	1	Day	1
159443436	1502527	PMNT	Month	3	Month	3
159428890	1501990	PMNT	Day	1	Day	1
159445823	1502671	PMNT	Day	1	Day	1
159438187	1502326	PMNT	Day	1	Day	1
159426716	1501917	PMNT	Day	1	Day	1
160453373	1513364	PMNT	Month	1	Day	173
160473136	1513377	PMNT	Month	1	Day	173
160885376	1516616	PMNT	Month	6	Month	6
161065216	1523849	REC	Month	1	Day	1
161057260	1522139	REC	Month	1	Day	1
